@relation manhattan-averages

@attribute 40.755243 numeric
@attribute -73.99262999999999 numeric
@attribute 2246508 numeric

@data
40.735859,-74.007513,675000
40.738596,-73.987937,1005381
40.722824,-73.98509,425000
40.735847,-74.000031,19200000
40.725778,-73.999002,20000000
40.724755,-73.993146,6500000
40.734112,-74.009658,10000000
40.718831,-74.007805,11165111
40.740249,-74.002467,517055
40.72113,-74.002944,2592500
40.719098,-74.003871,6150000
40.720421,-73.988446,7900000
40.736794,-73.998259,9500000
40.720906,-73.989941,75000
40.722824,-73.98509,425000
40.719159,-73.99488,24000000
40.710446,-73.991227,12300
40.733328,-73.991775,1719482
40.740035,-73.995822,1912500
40.73523,-74.009495,10000000
40.745157,-74.007033,205000000
40.739285,-73.999816,899000
40.721374,-73.982947,3652500
40.747657,-73.991163,3496773
40.71423,-74.00684,3087500
40.751445,-73.984206,2100000
40.730652,-73.994024,2475000
40.714765,-73.982175,629285
40.740704,-74.003941,4300000
40.755807,-73.997542,15000000
40.755472,-73.994005,37383333
40.739753,-73.988733,4750000
40.715131,-74.006879,3279452
40.721374,-73.982947,3652500
40.743691,-74.006401,1668585
40.721741,-73.988103,10500000
40.736839,-73.999125,400000
40.735857,-74.007121,5950000
40.732805,-73.994136,1295000
40.72241,-73.994121,8250000
40.742507,-73.9992,1775000
40.719991,-74.007413,3675000
40.72584,-74.009311,3700000
40.742731,-73.995066,1253333
40.748676,-73.981986,1147500
40.720663,-74.002779,2935000
40.717307,-73.998088,20500000
40.730168,-74.005942,10200000
40.71886,-73.98313,27046250
40.71321,-73.990387,1893750
40.731722,-74.00111,9775000
40.736986,-73.991442,4350000
40.738614,-74.006331,725000
40.713569,-73.977741,609000
40.74864,-73.99564,7000000
40.749144,-73.980911,1147500
40.727192,-74.008377,26000000
40.716135,-74.010216,3459900
40.748079,-74.001588,1437992
40.718273,-73.997141,5400000
40.72682,-73.996201,1957428
40.738164,-73.991555,2415000
40.752739,-73.983541,515775
40.710865,-74.009113,1145000
40.755935,-73.996854,1300000
40.741513,-73.994935,10
40.747372,-73.982552,185000000
40.718972,-73.982888,6392750
40.713252,-73.997428,1435341
40.714356,-73.99088,1239993
40.744149,-73.998443,1014000
40.732768,-73.994489,18250000
40.715697,-74.016061,2287000
40.722704,-73.98649,5000000
40.725253,-73.988503,661275
40.732296,-73.996076,2324166
40.755935,-73.996854,1300000
40.716968,-74.00878,4860000
40.721816,-73.998466,3700000
40.66298,-73.75397,7700000
40.715144,-74.009183,975000
40.725212,-73.990495,530000
40.705723,-74.004423,100000000
40.730102,-73.991707,3050000
40.737865,-73.999846,1011250
40.720174,-73.996832,2439166
40.733994,-74.005687,9450000
40.704315,-74.011876,173000000
40.739107,-74.003623,2410000
40.73179,-73.991908,1823750
40.752967,-73.985954,835000
40.711482,-74.005956,168000
40.734186,-74.004893,1369280
40.73074,-73.984979,820000
40.722346,-74.010194,5200000
40.746368,-73.986857,13600000
40.732915,-73.987721,2306250
40.724722,-74.00809,1657500
40.724603,-73.988147,385000
40.716362,-73.989647,6902675
40.724314,-73.985338,817614
40.749454,-73.982611,1572000
40.723685,-73.996041,3000000
40.720985,-73.999575,7990000
40.730243,-73.988347,7606000
40.732849,-74.004889,12200000
40.719061,-74.004351,8500000
40.74853,-74.002757,4695000
40.716128,-73.999363,1000000
40.737301,-74.000299,1487502
40.738164,-73.991555,2415000
40.73587,-73.995203,605000
40.740249,-74.002467,517055
40.748139,-73.996947,86353
40.731472,-73.985921,7875000
40.743617,-73.9979,500000
40.708,-74.000323,7100000
40.744512,-74.002391,704535
40.730721,-73.984912,765333
40.732768,-73.994489,18250000
40.729555,-74.003772,400000
40.733131,-74.006626,13500000
40.731244,-73.992727,723183
40.723269,-73.976963,1758178
40.746197,-73.986666,806992
40.718972,-73.982888,6392750
40.734516,-73.995751,1646666
40.717898,-73.998377,6500000
40.746757,-73.995663,8500000
40.705718,-74.004236,20000000
40.729852,-73.982575,170000
40.736124,-73.995514,564500
40.753661,-73.997669,413250
40.732891,-74.005881,6100000
40.73107,-73.982425,633333
