@relation dublin-2010-averages

@attribute 53.26141399999999 numeric
@attribute -6.1643517 numeric
@attribute 230000 numeric

@data
53.382292,-6.247199,397125
53.35337,-6.253736,80000
53.298517,-6.249254,393750
51.891023,-8.449777,27000
54.963954,-7.752866,68000
53.346782,-6.358196,36000
53.336433,-6.293747,280000
53.363269,-6.249437,215000
53.338112,-6.274257,305000
53.319719,-6.206487,215878
53.301709,-6.247023,316000
53.192873,-6.110545,279000
53.376566,-6.20227,260000
53.276635,-6.417014,290000
